Video Id,Title,View Count,Length,Channel
wij_k0Plhms,Isaac Dunbar - pharmacy (Audio),392 824 katselukertaa,3.36,/channel/UCU23UZx15lxjhk6kNR6krnw
JkzaG2h8VRs,Hospital Pharmacy Phone Calls,463 381 katselukertaa,2.42,/@DGlaucomflecken
QHwNFf1tzUk,PHARMACIST - OVERDO$E,37 859 390 katselukertaa,3.02,/channel/UC7mjDdpEEGem03sp-QMaFEA
d_2yTvHoGs4,How the prescription drug supply chain is killing local pharmacies,27 781 katselukertaa,8.57,/@PBSNewsHour
QeRbxZIc9Yo,Pharmacist💊 | When You Catch a Cold😷 | Career Song | Job & Occupation Songs for Kids | JunyTony,997 858 katselukertaa,3.12,/@JunyTonyEN
b_4j7MsJLKg,ADVANCED PHARMACY VOCABULARY 💊  | Words & phrases you should know,72 546 katselukertaa,33.51,/@InteractiveEng
woZmq6gIZBM,Why Pharmaceuticals Are So Complicated In The U.S. | CNBC Marathon,840 779 katselukertaa,1.01.48,/@CNBC
WUB6VdbN6P0,Can We Put Our Faith In Pharmacists Above Doctors? | Good Morning Britain,13 993 katselukertaa,9.52,/@gmb
PfKGm_AAkGo,Kylof Söze x Pharmacist - EXHAUST,60 katselukertaa,3.27,/channel/UCbv2-UB77m8LdZ_PAfHN5tw
wLSXHP2k9Rs,65 English Phrases at the Pharmacy Part 1-Beginner Intermediate Speaking Listening Fluency  Practice,73 460 katselukertaa,12.24,/@EnglishPhraseCamp
hTd8l1pMhBA,PHARMACY | What's Wrong With People,2 057 192 katselukertaa,3.11,/@sebastiancomedy
r6udcDREdv8,Everyday English: Going to the PHARMACY,305 151 katselukertaa,17.05,/@engvidEmma
t2dvY86rHyc,A career in pharmacy,18 106 katselukertaa,3.25,/@HealthCareers
dFhhLtAkP0E,73 Questions with a Clinical Pharmacist (PharmD) | ND MD,193 342 katselukertaa,28.39,/@NDMD
DcShvYcZzw0,Is Pharmacy School Still Worth It?,63 852 katselukertaa,7.48,/@TheRamseyShow
ZuuxdVly65k,Is Becoming a Pharmacist Still Worth It? REAL Pros and Cons of a Career in Pharmacy,85 514 katselukertaa,14.44,/@FocusRx
Wjkr-YbytmM,A day in the life of a Pharmacist,106 222 katselukertaa,5.48,/@careersnz
0BZQGDDLA6U,"Top 200 Drugs Pharmacy Flashcards with Audio - Generic Name, Brand Name, Indication",367 089 katselukertaa,28.49,/@AmandaPharmD
eLrgvt17xkk,A FULL day in the life of a hospital pharmacist | IV Central Shift,108 663 katselukertaa,6.33,/@SarahPharmD
EliN9z81jgc,this is how pharmacies were invented,3 210 924 katselukertaa,0.45,/@finlaychristiecomedy
